,Subscription Code,License Type,County,Meter Serial,Meter Size,Installation Date,Last Connection Time,Consumption in Period (m³),Operating Hours in Period (h),Average Flow Rate in Period (l/s)
808,805918,,نیشابور,909801065269.0,100.0,1403/09/12,1404/01/28 - 03:11:23,,,
809,518223,,مشهد,909801058248.0,80.0,1403/11/14,1404/01/28 - 03:10:45,0.0,,
810,518080,شرب و بهداشت دام,مشهد,909801049862.0,50.0,1402/01/22,1404/01/28 - 03:11:20,29363.81,455846.5,1.21
811,529022,کشاورزی,مشهد,909801044147.0,150.0,1401/07/02,1404/01/28 - 02:08:29,584042.7,448105.2,15.2
812,805465,صنعتی,نیشابور,909801052850.0,50.0,1403/05/24,1403/12/16 - 03:07:20,0.0,,
813,514360,کشاورزی,مشهد,909801033007.0,50.0,1399/07/22,1404/01/28 - 02:07:49,68697.9,265043.9,3.39
814,600099,کشاورزی,تربت حیدریه,909801066591.0,50.0,1403/07/05,1404/01/28 - 03:10:43,,,
815,14211152,,خرو,929801000176.0,40.0,1402/10/27,1404/01/27 - 13:55:11,10561.139,0.0,
816,14211332,,خرو,929801001363.0,20.0,1403/12/07,1404/01/28 - 14:20:08,,,
817,515472,صنعتی,مشهد,909801058314.0,150.0,1403/02/10,1404/01/28 - 03:07:30,0.0,10.1,0.5
818,529296,کشاورزی,مشهد,909801052445.0,125.0,1402/12/15,1404/01/27 - 03:10:34,63237.1,0.0,
819,5515797,,فریمان,929801000604.0,15.0,1403/11/10,1404/01/27 - 13:57:34,,,
820,4245931,,کاشمر,929801000534.0,15.0,1403/08/12,1404/01/27 - 13:53:10,,,
821,4245936,,کاشمر,929801000537.0,15.0,1403/07/21,1404/01/27 - 13:51:40,,,
822,517337,صنعتی,مشهد,909801058874.0,50.0,1402/12/05,1404/01/28 - 03:10:30,0.454,,
823,514814,کشاورزی,مشهد,909801035644.0,125.0,1400/06/11,1404/01/26 - 01:40:46,216709.8,715943.7,10.94
824,100168,خدمات,سبزوار,909801041732.0,125.0,1401/03/05,1404/01/28 - 02:10:34,146850.7,368377.1,18.87
825,100169,خدمات,سبزوار,909801046726.0,125.0,1401/07/19,1404/01/28 - 03:06:42,452274.76,4866371.0,28.09
826,516918,,مشهد,909801032486.0,50.0,1399/04/07,1404/01/28 - 02:10:34,1056918961.9,559214991.6,0.32
827,525966,خدمات,مشهد,909801036621.0,50.0,1400/07/25,1404/01/28 - 02:11:02,23969.472,37586.6,4.08
828,517780,خدمات,مشهد,909801032047.0,80.0,1398/12/15,1404/01/28 - 03:10:32,96595.98,0.0,
829,519309,خدمات,مشهد,909801047059.0,50.0,1401/09/02,1404/01/28 - 03:11:36,1405.606,3443.7,1.42
830,514163,,مشهد,909801033244.0,200.0,1399/12/03,1404/01/26 - 02:10:42,-232819.6,0.0,
831,100001,,مشهد,909801034126.0,150.0,1399/12/11,1404/01/09 - 02:07:30,425429.8,1845682.1,20.82
832,100004,,مشهد,909801034222.0,150.0,1399/11/28,1404/01/28 - 02:10:44,,,
833,514164,,مشهد,909801034421.0,200.0,1400/02/03,1403/06/16 - 02:10:45,,,
834,100005,,مشهد,909801034714.0,250.0,1400/02/02,1402/02/18 - 12:32:21,,,
835,514870,,مشهد,909801067617.0,200.0,1404/01/17,1404/01/28 - 03:10:36,,,
836,518168,کشاورزی,مشهد,909801032656.0,125.0,1399/06/24,1403/04/19 - 00:51:03,,,
837,517344,کشاورزی,مشهد,909801053573.0,150.0,1403/04/27,1404/01/28 - 03:11:12,0.0,1.3,13.85
838,515713,صنعتی,مشهد,909801033414.0,100.0,1399/09/12,1404/01/28 - 02:10:44,126389.389,180717.1,14.9
839,514049,کشاورزی,مشهد,909801063187.0,150.0,1403/04/19,1404/01/28 - 02:35:20,,,
840,516618,صنعتی,مشهد,909801046517.0,50.0,1401/08/10,1404/01/28 - 03:11:24,11277.3,31787.5,1.69
841,805446,صنعتی,نیشابور,909801035428.0,150.0,1400/04/15,1403/09/08 - 02:10:03,286605.6,1353395.6,23.63
842,600136,کشاورزی,تربت حیدریه,909801059526.0,80.0,1403/01/09,1404/01/28 - 03:10:46,0.0,,
843,515200,صنعتی,مشهد,909801067640.0,50.0,1403/08/13,1404/01/28 - 03:06:58,,,
844,518827,صنعتی,مشهد,909801061714.0,50.0,1403/06/06,1404/01/28 - 03:10:49,,,
845,14211184,,خرو,929801000171.0,40.0,1402/10/12,1404/01/27 - 13:47:12,7153.452,,
846,515057,,مشهد,909801056024.0,200.0,1403/03/09,1404/01/28 - 02:51:56,0.0,53.6,8.38
847,514366,کشاورزی,مشهد,909801036374.0,150.0,1400/07/27,1404/01/28 - 01:56:07,137242.2,1861766.9,6.33
848,805879,شرب و بهداشت دام,نیشابور,909801037443.0,50.0,1400/09/29,1403/12/25 - 02:11:29,0.0,,
849,804632,کشاورزی,مشهد,909801046630.0,150.0,1403/11/18,1403/07/06 - 03:02:28,0.0,,
850,911438,شرب و بهداشت دام,تربت جام,909801037951.0,50.0,1400/10/15,1403/12/04 - 02:04:29,3096.557,34490.9,1.32
851,910902,کشاورزی,تربت جام,909801037895.0,150.0,1400/10/19,1404/01/27 - 02:10:17,191676.68,133340.6,18.82
852,529101,,مشهد,909801056984.0,200.0,1403/03/07,1404/01/28 - 02:06:08,0.0,,
853,555905,,فریمان,929801000418.0,15.0,1403/11/18,1404/01/27 - 13:55:07,,,
854,101064,شرب و بهداشت دام,سبزوار,909801055476.0,50.0,1403/03/30,1404/01/28 - 03:10:33,,,
855,519195,,مشهد,909801052633.0,200.0,1402/04/01,1404/01/11 - 02:44:49,472480.2,134696.0,10.48
856,519563,شرب و بهداشت دام,مشهد,909801052751.0,200.0,1402/04/22,1404/01/28 - 03:10:26,121126.1,276986.6,12.52
857,515433,شرب شهری,مشهد,909801063379.0,50.0,1403/04/12,1404/01/28 - 03:06:06,,,
858,606085,کشاورزی,تربت حیدریه,909801033625.0,150.0,1401/06/05,1404/01/28 - 02:56:06,34196.985,73744.8,12.77
859,14211362,,خرو,929801000001.0,50.0,1402/03/30,1404/01/28 - 03:10:59,2294.776,0.0,
860,602428-1,,خواف,909801037811.0,80.0,1401/11/25,1404/01/28 - 02:08:10,75565.45,174988.5,6.44
861,602428-2,,خواف,909801037815.0,80.0,1401/11/25,1404/01/28 - 03:05:17,650.522,103.1,4.24
862,602667,,خواف,909801037817.0,80.0,1401/11/26,1404/01/28 - 02:11:00,22504.61,20563.7,5.31
863,602433,,خواف,909801045529.0,150.0,1401/06/10,1404/01/28 - 02:10:52,400536.75,24747.3,22.33
864,602431,,خواف,909801045533.0,150.0,1401/06/10,1404/01/28 - 02:07:11,353120.24,14694.8,20.7
865,602432,,خواف,909801045534.0,150.0,1401/06/10,1404/01/28 - 02:11:04,191060.871,19808.0,18.88
866,602429,,خواف,909801045535.0,150.0,1401/06/09,1404/01/28 - 02:11:34,469753.1,46025.0,23.07
867,602430,,خواف,909801045536.0,150.0,1401/06/09,1404/01/28 - 01:56:01,395305.8,39178.3,21.7
868,111111,,مشهد,909801032852.0,80.0,1400/01/28,1404/01/28 - 02:10:49,5232.161,0.0,
869,111122,,مشهد,909801032854.0,80.0,1400/01/28,1403/04/09 - 01:54:14,2364.42,732044.0,1.66
870,111111,,مشهد,909801033219.0,100.0,1400/01/28,1404/01/28 - 02:08:46,177102.5,1035757.4,9.23
871,111111,,مشهد,909801033221.0,100.0,1400/01/28,1404/01/28 - 02:08:07,177275.3,1613820.4,6.57
872,111111,,مشهد,909801033229.0,80.0,1400/01/28,1404/01/28 - 00:44:00,-18450.1,0.0,
873,111111,,مشهد,909801033313.0,80.0,1400/01/28,1404/01/28 - 00:40:37,74015.2,993743.8,3.23
874,111111,,مشهد,909801033641.0,50.0,1400/01/28,1404/01/27 - 02:08:11,8844.371,315682.0,1.16
875,927140,کشاورزی,تایباد,909801036699.0,100.0,1400/09/16,1404/01/26 - 03:09:33,59086.9,195018.0,9.57
876,516349,کشاورزی,مشهد,909801033653.0,150.0,1399/10/22,1404/01/28 - 03:06:38,-382782.4,5547359.9,4.96
877,525675,صنعتی,مشهد,909801061712.0,50.0,1403/03/12,1404/01/25 - 03:10:20,,,
878,514617,کشاورزی,مشهد,909801032634.0,80.0,1399/05/25,1404/01/26 - 03:02:28,-54656.91,11.6,0.65
879,14211310,,خرو,929801000195.0,20.0,1402/10/30,1404/01/27 - 12:27:33,0.0,,
880,606007,کشاورزی,تربت حیدریه,909801039279.0,150.0,1400/12/05,1403/07/09 - 08:34:55,492781.5,106857.0,13.27
881,518798,,مشهد,909801061703.0,50.0,1403/03/19,1403/09/03 - 03:10:42,,,
882,515437,کشاورزی,مشهد,909801041145.0,200.0,1401/03/09,1404/01/28 - 03:10:39,6619966.1,14427432.9,19.76
883,516907,,قوچان,909801057080.0,50.0,1403/10/30,1404/01/28 - 03:10:38,0.0,,
884,603405,کشاورزی,تربت حیدریه,909801035388.0,200.0,1400/04/06,1404/01/28 - 03:11:20,626743.12,785910.1,15.13
885,603463,کشاورزی,تربت حیدریه,909801035559.0,200.0,1400/04/06,1404/01/28 - 02:10:34,471020.1,763273.5,22.57
886,604414,کشاورزی,تربت حیدریه,909801056525.0,125.0,1403/03/22,1404/01/28 - 02:48:47,0.0,,
887,622137,کشاورزی,تربت حیدریه,909801050095.0,125.0,1402/07/24,1404/01/28 - 03:09:09,137295.3,9982.7,16.83
888,606042,کشاورزی,تربت حیدریه,909801059169.0,150.0,1402/12/14,1404/01/27 - 02:56:07,36505.27,263.8,37.38
889,515157,کشاورزی,مشهد,909801041997.0,50.0,1401/04/18,1403/02/03 - 02:10:32,59.092,6244.6,1.18
890,202259,,قوچان,909801056093.0,80.0,1403/02/25,1404/01/28 - 03:07:29,0.0,,
891,200114,,قوچان,909801057073.0,50.0,1403/12/19,1404/01/28 - 03:10:43,0.0,,
892,516190,صنعتی,مشهد,909801032272.0,50.0,1399/02/11,1404/01/28 - 01:03:19,3883.136,52412.6,0.9
893,521084,کشاورزی,درگز,909801059036.0,150.0,1403/02/03,1403/03/06 - 03:10:48,0.0,,
894,606009,کشاورزی,تربت حیدریه,909801037409.0,150.0,1400/12/05,1403/10/09 - 01:32:15,468484.9,1299812.2,26.32
895,514901,کشاورزی,مشهد,909801033656.0,150.0,1399/10/24,1403/07/22 - 03:03:51,0.0,,
896,302593,,گناباد,909801054217.0,100.0,1403/07/08,1403/08/30 - 03:11:40,0.0,0.0,
897,514377,کشاورزی,مشهد,909801035364.0,125.0,1401/01/22,1404/01/28 - 02:10:33,273974.3,1491486.9,14.19
898,14211186,,خرو,929801000173.0,40.0,1402/11/02,1404/01/27 - 13:51:47,0.188,0.0,
899,606008,کشاورزی,تربت حیدریه,909801048183.0,150.0,1401/09/23,1402/09/17 - 02:33:31,449231.54,32561.9,35.72
900,515590,شرب و بهداشت دام,مشهد,909801033989.0,50.0,1399/11/13,1404/01/28 - 02:03:56,545328.42,1221658.5,2.53
901,516239,شرب شهری,مشهد,909801061700.0,50.0,1403/02/06,1404/01/27 - 03:09:18,,,
902,606006,کشاورزی,تربت حیدریه,909801053487.0,200.0,1402/06/08,1404/01/28 - 03:04:50,249249.0,167423.6,28.98
903,606010,کشاورزی,تربت حیدریه,909801039492.0,150.0,1400/12/18,1404/01/10 - 02:10:52,512772.2,1259867.0,34.35
904,518508,شرب شهری,مشهد,909801057811.0,50.0,1402/12/21,1404/01/28 - 03:10:44,0.0,0.0,
905,518404,صنعتی,مشهد,909801055789.0,50.0,1402/07/26,1404/01/28 - 02:59:35,58.963,11.5,1.7
906,529234,,مشهد,909801057595.0,80.0,1403/05/03,1404/01/28 - 03:10:25,0.0,,
907,515693,کشاورزی,مشهد,909801048825.0,50.0,1402/02/21,1404/01/28 - 03:08:57,2239.125,53021.0,0.89
908,517268,کشاورزی,مشهد,909801056374.0,150.0,1403/01/29,1404/01/28 - 03:05:03,0.0,12.8,0.8
909,514628,کشاورزی,مشهد,909801035189.0,50.0,1400/06/16,1404/01/28 - 02:09:59,9.85,17331.4,0.38
910,100439,کشاورزی,سبزوار,909801059522.0,80.0,1403/02/16,1404/01/28 - 03:06:35,0.0,,
911,518472,صنعتی,مشهد,909801049969.0,50.0,1401/12/21,1404/01/28 - 03:10:24,1553.681,2787.3,1.54
912,603049,کشاورزی,تربت حیدریه,909801048525.0,200.0,1402/02/05,1404/01/28 - 03:09:49,693658.4,1264.6,32.62
913,302159,کشاورزی,گناباد,909801035392.0,100.0,1400/04/27,1404/01/08 - 02:13:09,11398.7,7920.5,0.4
914,514017,کشاورزی,مشهد,909801033547.0,200.0,1399/09/22,1404/01/28 - 02:09:40,425501.8,3050385.5,27.15
915,100085,کشاورزی,سبزوار,909801036489.0,150.0,1400/06/21,1404/01/28 - 03:11:35,226179.9,46214.3,1.67
916,200932,کشاورزی,قوچان,909801057304.0,50.0,1402/10/06,1403/12/20 - 02:57:23,0.0,0.0,
917,805007,کشاورزی,مشهد,909801033089.0,200.0,1399/07/14,1403/06/05 - 00:41:43,,,
918,514018,کشاورزی,مشهد,909801033245.0,200.0,1399/08/15,1404/01/28 - 02:08:33,10701340.3,7430646.6,12.16
919,517039,صنعتی,مشهد,909801056098.0,80.0,1402/08/14,1404/01/28 - 03:10:32,374.494,159.2,2.15
920,514436,کشاورزی,مشهد,909801058055.0,150.0,1403/02/27,1404/01/28 - 02:48:28,0.0,,
921,1650830542,,فریمان,929801000409.0,15.0,1403/11/18,1404/01/27 - 13:55:26,,,
922,107286,,نیشابور,909801065663.0,150.0,1403/06/19,1404/01/27 - 03:10:54,,,
923,14211153,,خرو,929801000240.0,25.0,1402/12/14,1404/01/27 - 13:51:00,643.004,,
924,606138,کشاورزی,بجستان,909801039719.0,150.0,1400/11/29,1404/01/28 - 02:09:04,5660061.1,8455562.0,26.91
925,529027,کشاورزی,مشهد,909801032139.0,150.0,1399/02/15,1403/12/21 - 03:06:32,264309.6,2952444.0,23.46
926,529182,صنعتی,مشهد,909801039483.0,50.0,1401/01/28,1404/01/28 - 03:07:44,20934.25,18153.2,2.57
927,209317,,درگز,909801049681.0,100.0,1402/04/27,1404/01/28 - 03:11:10,86228.92,71372.5,17.92
928,514378,کشاورزی,مشهد,909801037182.0,150.0,1400/09/01,1402/09/22 - 02:11:31,170916.7,835268.9,7.69
929,518488,صنعتی,مشهد,909801063014.0,80.0,1403/04/06,1404/01/25 - 03:11:13,,,
930,603250,کشاورزی,تربت حیدریه,909801056223.0,125.0,1402/12/20,1404/01/28 - 03:10:58,5133.534,324.5,8.02
931,101203,شرب و بهداشت دام,سبزوار,909801055470.0,50.0,1403/03/30,1404/01/28 - 03:10:40,,,
932,520115,صنعتی,مشهد,909801051929.0,50.0,1402/05/02,1403/08/09 - 03:10:41,9550.734,26634.2,2.46
933,603084,کشاورزی,تربت حیدریه,909801059166.0,150.0,1402/12/25,1404/01/28 - 03:10:38,6145.65,95.8,16.88
934,14211100,,خرو,929801000261.0,40.0,1403/01/01,1404/01/28 - 03:11:37,10.271,,
935,102847,کشاورزی,سبزوار,909801035614.0,150.0,1400/04/08,1402/02/06 - 02:10:20,,,
936,525522,صنعتی,مشهد,909801032909.0,100.0,1399/06/06,1404/01/28 - 02:10:32,-136241.4,0.0,
937,517251,صنعتی,مشهد,909801033411.0,50.0,1399/09/11,1404/01/28 - 03:11:07,-18723.457,92443.6,3.03
938,14211187,,خرو,929801000238.0,25.0,1402/12/02,1404/01/03 - 00:12:46,157.621,,
939,107260,خدمات,نیشابور,909801034821.0,50.0,1400/02/02,1404/01/28 - 03:10:54,-9539.56,15945.4,2.38
940,516095,شرب شهری,مشهد,909801041710.0,50.0,1401/06/27,1404/01/28 - 02:00:09,0.0,0.0,0.8
941,200682,صنعتی,قوچان,909801035012.0,50.0,1400/07/26,1404/01/28 - 02:10:05,13097.671,141296.8,1.22
942,516620,صنعتی,مشهد,909801032978.0,50.0,1399/07/13,1401/07/30 - 02:10:33,,,
943,604634,کشاورزی,تربت حیدریه,909801041122.0,50.0,1401/02/12,1404/01/28 - 12:24:22,2678.136,58525.0,1.88
944,212144,,مشهد,909801041690.0,100.0,1401/04/11,1403/11/27 - 02:10:30,66701.69,1384885.4,2.52
945,212151,,مشهد,909801041716.0,50.0,1401/04/23,1404/01/28 - 02:53:56,4446.732,12165.5,0.42
946,212143,,مشهد,909801041733.0,100.0,1401/04/14,1404/01/28 - 03:10:37,58814.03,1012191.9,2.24
947,212149,,مشهد,909801044520.0,80.0,1401/04/16,1404/01/28 - 02:09:47,34430.82,20620.1,1.65
948,212141,,مشهد,909801044521.0,80.0,1401/04/13,1403/08/01 - 01:40:45,-587974.9,9853918.8,2.01
949,212146,,مشهد,909801044523.0,80.0,1401/04/16,1404/01/28 - 02:10:33,49974.74,244166.0,1.58
950,212148,,مشهد,909801044532.0,80.0,1401/04/16,1404/01/28 - 03:10:34,10401.49,322.2,2.19
951,212147,,مشهد,909801044533.0,80.0,1401/04/15,1404/01/28 - 02:10:34,19946.21,482457.8,1.06
952,212142,,مشهد,909801044534.0,80.0,1401/04/13,1403/06/30 - 02:55:50,20060.9,370484.5,2.37
953,212145,,مشهد,909801044579.0,50.0,1401/04/12,1404/01/28 - 02:11:24,1832.889,26839.4,0.18
954,212152,,مشهد,909801044580.0,50.0,1401/04/30,1404/01/28 - 01:55:32,-3984.551,70554.0,0.53
955,212150,,مشهد,909801044581.0,50.0,1401/04/23,1403/06/05 - 01:14:11,6513.45,244080.1,0.8
956,212153,,مشهد,909801044748.0,150.0,1401/04/29,1404/01/28 - 02:10:39,-347354.0,0.0,
957,212154,,مشهد,909801044750.0,150.0,1401/04/28,1402/07/12 - 01:58:11,,,
958,806427,,نیشابور,909801063372.0,50.0,1403/06/26,1403/06/25 - 03:11:08,,,
959,805820,,نیشابور,909801067567.0,50.0,1403/07/26,1404/01/28 - 03:10:39,,,
960,530865,صنعتی,مشهد,909801032674.0,50.0,1399/06/04,1404/01/28 - 03:10:34,7014.02,162970.0,2.61
961,514676,کشاورزی,مشهد,909801054139.0,150.0,1402/07/10,1403/01/27 - 03:02:08,50563.97,2029.3,29.61
962,514444,کشاورزی,مشهد,909801054141.0,150.0,1402/07/08,1404/01/28 - 03:11:36,114362.6,35256.1,11.16
963,608685,خدمات,کاشمر,909801037838.0,100.0,1401/02/25,1404/01/28 - 03:07:17,130759.11,399355.7,7.37
964,خیام 42,,مشهد,909801041189.0,100.0,1402/11/25,,,,
965,چراغچی 56,,مشهد,909801041190.0,100.0,1402/11/21,,,,
966,بوستان حجاب,,مشهد,909801041193.0,100.0,1402/11/23,,,,
967,41194,,مشهد,909801041194.0,100.0,1402/12/17,,,,
968,مفتح شرقی 1,,مشهد,909801041729.0,125.0,1402/11/08,,,,
969,بوستان فروغی,,مشهد,909801041730.0,125.0,1402/11/08,1403/11/14 - 11:35:33,,,
970,کوی کارمندان,,مشهد,909801045038.0,150.0,1403/01/14,1403/12/14 - 09:41:39,,,
971,پارک پردیس,,مشهد,909801046254.0,200.0,1403/08/10,1403/10/07 - 03:10:35,,,
972,بسیج 42,,مشهد,909801049737.0,100.0,1402/10/30,1402/08/16 - 02:57:38,0.0,,
973,مفتح غربی,,مشهد,909801057424.0,80.0,1402/11/16,,,,
974,بوستان زندگی,,مشهد,909801057425.0,80.0,1402/11/02,,,,
975,بوستان پردیس قائم,,مشهد,909801058261.0,150.0,1402/12/26,1403/10/07 - 03:10:30,0.0,0.0,
976,بوستان رجاء,,مشهد,909801058292.0,125.0,1402/12/26,,,,
977,بوستان نارنج,,مشهد,909801058408.0,125.0,1402/12/27,,,,
978,602886,,خواف,909801055906.0,100.0,1403/07/09,1404/01/27 - 01:51:35,14179.4,0.0,
979,516691,شرب و بهداشت دام,قوچان,909801032980.0,50.0,1399/07/15,1403/12/18 - 02:10:10,12858.419,112421.4,1.64
980,518510,شرب و بهداشت دام,قوچان,909801033002.0,50.0,1399/07/20,1404/01/28 - 02:09:28,0.0,0.0,
981,514726,صنعتی,مشهد,909801047291.0,200.0,1402/01/30,1403/11/14 - 02:25:58,0.0,,
982,517612,صنعتی,مشهد,909801047293.0,200.0,1402/01/27,1403/12/14 - 02:19:50,31573.9,5320.5,8.69
983,517603,صنعتی,مشهد,909801047412.0,200.0,1402/01/28,1402/01/28 - 03:10:35,0.0,,
984,514727,,مشهد,909801047414.0,200.0,1402/01/29,1402/01/29 - 03:10:38,0.0,,
985,911305,خدمات,تربت جام,909801048829.0,50.0,1403/04/14,1404/01/28 - 03:10:47,0.0,,
986,515938,صنعتی,مشهد,909801044680.0,50.0,1401/06/07,1404/01/28 - 02:05:01,1.487,,2.8
987,517343,,مشهد,909801054214.0,100.0,1403/11/17,1404/01/28 - 03:10:40,0.0,0.0,
988,100669,کشاورزی,سبزوار,909801044405.0,150.0,1401/04/22,1404/01/28 - 01:31:19,291541.47,1255581.8,26.08
989,608105,شرب و بهداشت دام,کاشمر,909801051642.0,50.0,1402/03/25,1404/01/28 - 03:09:06,2583.6,7809.0,0.96
990,526244,خدمات,مشهد,909801037812.0,80.0,1401/08/17,1404/01/28 - 01:25:21,35552.57,380656.7,1.26
991,841636,,کاخک,929801000894.0,25.0,1403/11/02,1403/11/02 - 00:10:27,,,
992,805869,شرب و بهداشت دام,نیشابور,909801047621.0,50.0,1401/09/10,1404/01/28 - 03:10:57,4864.531,66829.1,1.78
993,841967,,کاخک,929801000935.0,15.0,1403/10/20,1404/01/27 - 13:55:31,,,
994,842045,,کاخک,929801000660.0,15.0,1403/10/20,1404/01/17 - 13:47:54,,,
995,608989,شرب و بهداشت دام,کاشمر,909801048109.0,50.0,1401/10/08,1404/01/28 - 01:49:13,3732.234,11583.6,2.7
996,514494,کشاورزی,مشهد,909801041084.0,200.0,1401/02/08,1404/01/26 - 02:10:35,521863.2,758973.6,38.8
997,514216,صنعتی,مشهد,909801034789.0,50.0,1400/02/13,1404/01/28 - 02:07:26,2194.14,333863.6,0.71
998,514798,صنعتی,مشهد,909801045368.0,125.0,1401/05/30,1404/01/28 - 02:10:33,23757.922,1766.9,20.32
999,605245,صنعتی,تربت حیدریه,909801034835.0,50.0,1400/02/07,1403/02/16 - 02:10:36,5397.15,443281.6,0.87
1000,622246,,کاشمر,909801034206.0,50.0,1399/12/04,1404/01/28 - 02:10:38,6683.38,278892.7,1.75
1001,514772,کشاورزی,مشهد,909801041683.0,100.0,1401/08/25,1404/01/28 - 02:07:48,143393.18,498692.0,6.67
1002,519030,صنعتی,مشهد,909801047057.0,50.0,1401/08/25,1404/01/27 - 03:10:31,24581.115,167415.2,2.17
1003,601510,صنعتی,تربت حیدریه,909801034028.0,50.0,1399/12/23,1404/01/28 - 08:30:45,653.491,6732.6,2.33
1004,516148,,مشهد,909801067694.0,50.0,1403/10/30,1404/01/28 - 03:07:21,,,
1005,602603,خدمات,خواف,909801039143.0,50.0,1400/10/28,1404/01/28 - 02:11:10,1735.9,9924973.6,0.47
1006,5515811,,فریمان,929801000455.0,15.0,1403/12/05,1404/01/27 - 13:50:51,,,
1007,804591,صنعتی,مشهد,909801046210.0,150.0,1401/08/23,1404/01/28 - 03:10:33,287329.47,610477.2,12.27
1008,530106,صنعتی,مشهد,909801034946.0,125.0,1400/02/30,1404/01/28 - 02:10:32,-490.34,,
1009,5515074,,فریمان,929801000088.0,25.0,1403/04/30,1403/03/18 - 21:19:33,0.0,,
1010,517624,صنعتی,مشهد,909801039083.0,50.0,1401/01/20,1404/01/28 - 02:10:53,1352.452,4949.6,2.06
1011,529650,,مشهد,909801033674.0,50.0,1399/10/20,1404/01/28 - 02:09:41,121.2,0.0,
1012,515468,صنعتی,مشهد,909801035314.0,50.0,1400/08/18,1404/01/28 - 02:10:34,4339.698,25015.0,2.5
1013,530198,کشاورزی,مشهد,909801032633.0,80.0,1399/05/16,1404/01/28 - 03:04:28,-17500.7,0.0,
1014,805853,کشاورزی,نیشابور,909801041127.0,50.0,1401/02/21,1404/01/27 - 02:11:07,73.882,66.5,2.28
1015,927139,کشاورزی,تایباد,909801047294.0,200.0,1401/10/14,1404/01/27 - 03:09:50,65828.799,600.8,7.67
1016,604329,کشاورزی,تربت حیدریه,909801044143.0,150.0,1401/05/30,1404/01/28 - 02:10:50,187330.1,1104668.4,23.22
