,Subscription Code,Flow Rate (l/s),Number of Negative Flows,Percentage of Negative Flows,Operating Hours (h),Consumption (m³),Number of Available Data Points,تعداد مورد انتظار,درصد اطلاعات موجود,month
12424,518384,,0,0.0,0.0,-4.5,31,31,100.0,1403/06
12438,603238,,0,0.0,0.0,-0.9,31,31,100.0,1403/06
12443,200718,,0,0.0,0.0,-0.1,31,31,100.0,1403/06
12453,518599,0.8,0,0.0,2.4,-13.151,30,31,96.77,1403/06
12454,200675,0.8,0,0.0,2.5,-13.661,30,31,96.77,1403/06
12468,606137,,0,0.0,0.0,-0.8,31,31,100.0,1403/06
12560,529424,0.1,0,0.0,0.6,-21.92,25,31,80.65,1403/06
12582,1628870300,,0,0.0,0.0,-624.4,31,31,100.0,1403/06
12599,529019,,0,0.0,0.0,-98.2,31,31,100.0,1403/06
12617,529099,,0,0.0,0.0,-23574.2,31,31,100.0,1403/06
12625,514947,,0,0.0,0.0,-44.7,31,31,100.0,1403/06
12658,602498,,0,0.0,0.0,-0.043,31,31,100.0,1403/06
12673,514053,,0,0.0,0.0,-43147.6,31,31,100.0,1403/06
12674,805657,,0,0.0,0.0,-38.9,31,31,100.0,1403/06
12681,203736,0.37,0,0.0,0.1,-2.129,31,31,100.0,1403/06
12743,603406,,0,0.0,0.0,-17803.7,31,31,100.0,1403/06
12768,516269,,0,0.0,0.0,-244.2,31,31,100.0,1403/06
12780,518293,0.6,0,0.0,0.0,-0.04,31,31,100.0,1403/06
12798,607069,1.45,0,0.0,94.4,-761.58,31,31,100.0,1403/06
12805,604352,,0,0.0,0.0,-1641.9,31,31,100.0,1403/06
12808,519313,,0,0.0,0.0,-9.19,31,31,100.0,1403/06
12820,603131,,0,0.0,0.0,-13682.2,31,31,100.0,1403/06
12835,615047,,0,0.0,0.0,-70923.4,31,31,100.0,1403/06
12838,516442,4.19,0,0.0,562.7,-24402.0,31,31,100.0,1403/06
12846,927164,,0,0.0,0.0,-0.041,31,31,100.0,1403/06
12861,514638,,0,0.0,0.0,-15779.6,31,31,100.0,1403/06
12904,518583,2.25,0,0.0,2.0,-16.824,21,31,67.74,1403/06
12926,842830,,0,0.0,0.0,-0.959,21,31,67.74,1403/06
12962,529334,0.1,0,0.0,24.0,-245184.8,31,31,100.0,1403/06
12978,200560,,0,0.0,0.0,-5.073,31,31,100.0,1403/06
13013,519681,,0,0.0,0.0,-0.01,31,31,100.0,1403/06
13034,514914,0.2,0,0.0,4.8,-3769.4,31,31,100.0,1403/06
13065,517935,,0,0.0,0.0,-1.82,31,31,100.0,1403/06
13074,603552,3.9,0,0.0,0.1,-0.77,31,31,100.0,1403/06
13078,14211222,,0,0.0,0.0,-97.7,31,31,100.0,1403/06
13112,14211248,,0,0.0,0.0,-6.2,31,31,100.0,1403/06
13115,603132,,0,0.0,0.0,-2994.6,31,31,100.0,1403/06
13159,527204,,0,0.0,0.0,-0.07,31,31,100.0,1403/06
13188,14211304,,0,0.0,0.0,-241.3,31,31,100.0,1403/06
13197,516027,,0,0.0,0.0,-1.484,31,31,100.0,1403/06
13203,604734,1.25,0,0.0,1.2,-10.18,30,31,96.77,1403/06
13209,515977,,0,0.0,0.0,-0.081,31,31,100.0,1403/06
13226,515367,,0,0.0,0.0,-0.06,31,31,100.0,1403/06
13232,1421117,,0,0.0,0.0,-4248.4,31,31,100.0,1403/06
13255,529133,,0,0.0,0.0,-190661.9,31,31,100.0,1403/06
13266,804229,20.1,0,0.0,573.5,-435505.08,31,31,100.0,1403/06
13278,517373,,0,0.0,0.0,-0.61,31,31,100.0,1403/06
13294,14211107,,0,0.0,0.0,-252.8,31,31,100.0,1403/06
13316,514013,16.5,0,0.0,677.2,-100968.72,30,30,100.0,1403/07
13324,911593,,0,0.0,0.0,-2285.5,30,30,100.0,1403/07
13349,601581,,0,0.0,0.0,-6831.4,30,30,100.0,1403/07
13367,514487,1.48,0,0.0,6.9,-12.89,30,30,100.0,1403/07
13369,514505,,0,0.0,0.0,-373.5,30,30,100.0,1403/07
13543,517913,,0,0.0,0.0,-0.008,30,30,100.0,1403/07
13549,804989,0.6,0,0.0,1.6,-20.3,30,30,100.0,1403/07
13559,517979,,0,0.0,0.0,-10111.1,30,30,100.0,1403/07
13563,608423,,0,0.0,0.0,-0.4,30,30,100.0,1403/07
13567,805637,,0,0.0,0.0,-7339642.0,30,30,100.0,1403/07
13571,514682,,0,0.0,0.0,-34816.0,30,30,100.0,1403/07
13572,604990,17.65,0,0.0,85.6,-13838.874,30,30,100.0,1403/07
13623,514339,8.4,0,0.0,465.8,-2843.42,30,30,100.0,1403/07
13641,515273,,0,0.0,0.0,-101.3,30,30,100.0,1403/07
13645,910836,4.76,0,0.0,166.8,-33686.579,30,30,100.0,1403/07
13657,518373,0.1,0,0.0,5.8,-5.681,30,30,100.0,1403/07
13658,514923,4.0,0,0.0,24.0,-129062.248,30,30,100.0,1403/07
13674,622449,0.7,0,0.0,41.9,-341863.9,30,30,100.0,1403/07
13676,805852,,0,0.0,0.0,-2475.9,30,30,100.0,1403/07
13682,805353,,0,0.0,0.0,-3.02,30,30,100.0,1403/07
13712,515808,3.88,0,0.0,210.1,-746.0,30,30,100.0,1403/07
13808,529168,0.25,0,0.0,36.8,-1.904,30,30,100.0,1403/07
13825,519349,29.79,0,0.0,700.0,-453698.54,30,30,100.0,1403/07
13859,515395,,0,0.0,0.0,-8491.1,30,30,100.0,1403/07
13900,603072,17.76,0,0.0,306.2,-21870.99,30,30,100.0,1403/07
13938,608166,1.8,0,0.0,0.1,-0.083,30,30,100.0,1403/07
13942,529066,0.5,0,0.0,12.4,-19.446,30,30,100.0,1403/07
13994,514192,,0,0.0,0.0,-4834.0,30,30,100.0,1403/07
14001,529077,,0,0.0,0.0,-2637.7,30,30,100.0,1403/07
14026,517883,,0,0.0,0.0,-42895.7,30,30,100.0,1403/07
14083,رحمانیه 34,0.2,0,0.0,0.5,-0.325,30,30,100.0,1403/07
14122,14211152,,0,0.0,0.0,-34504.11,30,30,100.0,1403/07
14136,519309,1.36,0,0.0,31.2,-82.461,30,30,100.0,1403/07
14152,14211184,,0,0.0,0.0,-7520.37,30,30,100.0,1403/07
14205,14211186,,0,0.0,0.0,-10638.621,30,30,100.0,1403/07
14214,515693,0.2,0,0.0,24.0,-2290.995,30,30,100.0,1403/07
14261,212152,0.98,0,0.0,389.8,-33721.705,30,30,100.0,1403/07
14286,516691,0.7,0,0.0,0.0,-5.14,30,30,100.0,1403/07
14311,516148,0.3,0,0.0,17.8,-1.642,22,30,73.33,1403/07
14318,529650,0.57,0,0.0,21.9,-98.749,30,30,100.0,1403/07
14352,519696,,0,0.0,0.0,-0.015,30,30,100.0,1403/07
14384,514088,,0,0.0,0.0,-11405.9,30,30,100.0,1403/07
14391,514089,0.45,0,0.0,33.6,-309374.29,30,30,100.0,1403/07
14395,517304,2.2,0,0.0,1.2,-195.4,30,30,100.0,1403/07
14398,514092,,0,0.0,0.0,-150306.6,30,30,100.0,1403/07
14402,516375,,0,0.0,0.0,-1738.1,30,30,100.0,1403/07
14430,514667,1.1,0,0.0,0.3,-2.2,30,30,100.0,1403/07
14436,514662,,0,0.0,0.0,-11339.1,30,30,100.0,1403/07
14527,517198,0.14,0,0.0,43.6,-801.181,30,30,100.0,1403/07
14529,14211074,,0,0.0,0.0,-6904.1,30,30,100.0,1403/07
14554,14211285,,0,0.0,0.0,-21270.6,30,30,100.0,1403/07
14562,805135,3.1,0,0.0,125.6,-163.097,30,30,100.0,1403/07
14570,805112,0.45,0,0.0,100.9,-342.882,30,30,100.0,1403/07
14589,515812,,0,0.0,0.0,-64162.3,30,30,100.0,1403/07
14623,529132,,0,0.0,0.0,-63346.3,30,30,100.0,1403/07
14642,518384,,0,0.0,0.0,-4.4,30,30,100.0,1403/07
14656,603238,,0,0.0,0.0,-0.9,30,30,100.0,1403/07
14661,200718,,0,0.0,0.0,-0.1,30,30,100.0,1403/07
14686,606137,,0,0.0,0.0,-0.8,30,30,100.0,1403/07
14704,604282,4.87,0,0.0,4.9,-34.368,17,30,56.67,1403/07
14711,622140,,0,0.0,0.0,-137955.5,30,30,100.0,1403/07
14800,1628870300,,0,0.0,0.0,-278.13,30,30,100.0,1403/07
14817,529019,,0,0.0,0.0,-94.9,30,30,100.0,1403/07
14835,529099,0.25,0,0.0,35.1,-3423.322,30,30,100.0,1403/07
14891,514053,,0,0.0,0.0,-41755.8,30,30,100.0,1403/07
14892,805657,,0,0.0,0.0,-37.6,30,30,100.0,1403/07
14897,615259,6.26,0,0.0,561.6,-10515.839,28,30,93.33,1403/07
14951,515946,6.75,0,0.0,124.6,-48452.2,30,30,100.0,1403/07
14971,000134,,0,0.0,0.0,-2521.11,30,30,100.0,1403/07
14985,529097,,0,0.0,0.0,-0.4,30,30,100.0,1403/07
15016,607069,1.39,0,0.0,100.7,-616.75,30,30,100.0,1403/07
15023,604352,,0,0.0,0.0,-1589.0,30,30,100.0,1403/07
15043,122040,,0,0.0,0.0,-0.03,30,30,100.0,1403/07
15053,615047,,0,0.0,0.0,-63196.357,30,30,100.0,1403/07
15102,516623,,0,0.0,0.0,-0.025,30,30,100.0,1403/07
15106,529149,3.27,0,0.0,530.2,-167579.0,30,30,100.0,1403/07
15127,924132,,0,0.0,0.0,-1.311,30,30,100.0,1403/07
15142,514008,,0,0.0,0.0,-3690.3,30,30,100.0,1403/07
15196,200560,1.7,0,0.0,0.0,-0.035,30,30,100.0,1403/07
15236,515807,3.95,0,0.0,34.9,-1322349.2,30,30,100.0,1403/07
15251,514604,0.5,0,0.0,1.9,-387325.118,30,30,100.0,1403/07
15296,14211222,,0,0.0,0.0,-63.023,30,30,100.0,1403/07
15314,514259,2.75,0,0.0,18.2,-23728.31,30,30,100.0,1403/07
15316,911729,,0,0.0,0.0,-0.22,30,30,100.0,1403/07
15330,14211248,,0,0.0,0.0,-6.1,30,30,100.0,1403/07
15377,527204,,0,0.0,0.0,-0.07,30,30,100.0,1403/07
15395,603044,10.78,0,0.0,202.8,-512309.07,30,30,100.0,1403/07
15406,14211304,,0,0.0,0.0,-233.442,30,30,100.0,1403/07
15420,603046,3.3,0,0.0,612.8,-141485.2,30,30,100.0,1403/07
15444,515367,,0,0.0,0.0,-0.01,30,30,100.0,1403/07
15450,1421117,,0,0.0,0.0,-4111.4,30,30,100.0,1403/07
15473,529133,,0,0.0,0.0,-184511.5,30,30,100.0,1403/07
15499,615183,,0,0.0,0.0,-0.009,30,30,100.0,1403/07
15512,14211107,,0,0.0,0.0,-244.6,30,30,100.0,1403/07
15534,514013,13.57,0,0.0,263.6,-20828.822,30,30,100.0,1403/08
15542,911593,,0,0.0,0.0,-2285.4,30,30,100.0,1403/08
15567,601581,,0,0.0,0.0,-6831.4,30,30,100.0,1403/08
15587,514505,,0,0.0,0.0,-373.5,30,30,100.0,1403/08
15588,514807,,0,0.0,0.0,-967.4,30,30,100.0,1403/08
15767,804989,1.25,0,0.0,0.9,-9.6,30,30,100.0,1403/08
15768,804990,1.03,0,0.0,0.8,-8.74,30,30,100.0,1403/08
15773,513149,,0,0.0,0.0,-21229.7,30,30,100.0,1403/08
15777,517979,,0,0.0,0.0,-10111.1,30,30,100.0,1403/08
15789,514682,,0,0.0,0.0,-34816.0,30,30,100.0,1403/08
15799,603040,,0,0.0,0.0,-81.381,7,30,23.33,1403/08
15806,122041,1.13,0,0.0,72.0,-2031.13,30,30,100.0,1403/08
15818,517767,17.61,0,0.0,711.7,-46509.06,30,30,100.0,1403/08
15856,514447,,0,0.0,0.0,-0.11,30,30,100.0,1403/08
15875,518373,,0,0.0,0.0,-8.942,30,30,100.0,1403/08
15892,622449,3.85,0,0.0,3.8,-8390.255,30,30,100.0,1403/08
15894,805852,,0,0.0,0.0,-2475.9,30,30,100.0,1403/08
15939,514986,,0,0.0,0.0,-217.417,30,30,100.0,1403/08
16068,804970,,0,0.0,0.0,-0.75,30,30,100.0,1403/08
16104,603291,2.38,0,0.0,27.0,-5.5,30,30,100.0,1403/08
16219,529077,,0,0.0,0.0,-2637.7,30,30,100.0,1403/08
16229,603109,,0,0.0,0.0,-68.623,30,30,100.0,1403/08
16240,603061,2.4,0,0.0,0.8,-11.7,30,30,100.0,1403/08
16244,517883,7.17,0,0.0,289.1,-15580.584,30,30,100.0,1403/08
16288,14211061,,0,0.0,0.0,-0.046,30,30,100.0,1403/08
16309,302565,,0,0.0,0.0,-2053.6,30,30,100.0,1403/08
16310,603116,,0,0.0,0.0,-448.386,30,30,100.0,1403/08
16332,806478,,0,0.0,0.0,-0.001,30,30,100.0,1403/08
16340,14211152,,0,0.0,0.0,-89.5,30,30,100.0,1403/08
16354,519309,0.72,0,0.0,6.9,-24.144,30,30,100.0,1403/08
16383,606085,3.11,0,0.0,2.8,-24.98,30,30,100.0,1403/08
16427,606006,4.5,0,0.0,0.0,-459.2,30,30,100.0,1403/08
16430,518404,,0,0.0,0.0,-0.017,30,30,100.0,1403/08
16432,515693,0.5,0,0.0,8.5,-8.934,30,30,100.0,1403/08
16479,212152,0.38,0,0.0,279.5,-1460.403,30,30,100.0,1403/08
16487,514444,,0,0.0,0.0,-3.3,30,30,100.0,1403/08
16488,608685,19.19,0,0.0,273.5,-262609.52,30,30,100.0,1403/08
16504,516691,0.8,0,0.0,34.2,-42.74,30,30,100.0,1403/08
16540,927139,,0,0.0,0.0,-11905.9,30,30,100.0,1403/08
16559,602864,83.77,0,0.0,475.1,-8810.2,30,30,100.0,1403/08
16571,542707,,0,0.0,0.0,-19.996,30,30,100.0,1403/08
16582,601013,15.17,0,0.0,51.5,-9922.79,30,30,100.0,1403/08
16595,516358,8.25,0,0.0,70.4,-15717.81,30,30,100.0,1403/08
16607,514090,,0,0.0,0.0,-159.766,30,30,100.0,1403/08
16613,517304,2.2,0,0.0,0.1,-44.5,30,30,100.0,1403/08
16738,804857 اصلی,,0,0.0,0.0,-0.026,30,30,100.0,1403/08
16780,805135,0.92,0,0.0,137.1,-2076.321,30,30,100.0,1403/08
16781,521081,1.31,0,0.0,23.5,-188.839,30,30,100.0,1403/08
16788,805112,0.9,0,0.0,24.0,-2461.979,30,30,100.0,1403/08
16807,515812,,0,0.0,0.0,-64162.4,30,30,100.0,1403/08
16829,604596,,0,0.0,0.0,-49.79,12,30,40.0,1403/08
16841,529132,,0,0.0,0.0,-63346.3,30,30,100.0,1403/08
16848,603025,2.55,0,0.0,0.1,-1.5,30,30,100.0,1403/08
16874,603238,,0,0.0,0.0,-0.8,30,30,100.0,1403/08
16904,606137,,0,0.0,0.0,-0.8,30,30,100.0,1403/08
17009,606232,2.97,0,0.0,1.6,-13.7,30,30,100.0,1403/08
17022,529151,2.79,0,0.0,53.7,-1405.8,30,30,100.0,1403/08
17032,603032,2.6,0,0.0,0.0,-0.9,30,30,100.0,1403/08
17035,529019,,0,0.0,0.0,-95.0,30,30,100.0,1403/08
17087,602674,,0,0.0,0.0,-3.565,30,30,100.0,1403/08
17088,604093,1.68,0,0.0,7.7,-167.71,30,30,100.0,1403/08
17109,514053,,0,0.0,0.0,-41755.7,30,30,100.0,1403/08
17150,804112,,0,0.0,0.0,-0.3,30,30,100.0,1403/08
17201,100175,,0,0.0,0.0,-2388.0,30,30,100.0,1403/08
17268,601622,7.78,0,0.0,93.4,-316730.5,30,30,100.0,1403/08
17271,615047,0.11,0,0.0,114.3,-18.851,30,30,100.0,1403/08
17324,529149,0.55,0,0.0,74.9,-381776.892,30,30,100.0,1403/08
17338,805896,1.68,0,0.0,634.5,-4402.6,30,30,100.0,1403/08
17368,622083,14.34,0,0.0,147.6,-247079.101,30,30,100.0,1403/08
17408,122092,,0,0.0,0.0,-0.009,30,30,100.0,1403/08
17464,517814,10.05,0,0.0,28.9,-739436.4,30,30,100.0,1403/08
17479,519056,,0,0.0,0.0,-43.829,12,30,40.0,1403/08
17480,519085,,0,0.0,0.0,-40.105,12,30,40.0,1403/08
17532,514259,,0,0.0,0.0,-39312.181,30,30,100.0,1403/08
17548,14211248,,0,0.0,0.0,-6.1,30,30,100.0,1403/08
17686,4199990,,0,0.0,0.0,-1583.424,30,30,100.0,1403/08
17691,529133,,0,0.0,0.0,-184511.5,30,30,100.0,1403/08
17702,804229,16.28,0,0.0,669.8,-54437.63,30,30,100.0,1403/08
17730,14211107,,0,0.0,0.0,-244.6,30,30,100.0,1403/08
17760,911593,,0,0.0,0.0,-2285.5,30,30,100.0,1403/09
17785,601581,,0,0.0,0.0,-6831.4,30,30,100.0,1403/09
17805,514505,,0,0.0,0.0,-373.4,30,30,100.0,1403/09
17815,514711,,0,0.0,0.0,-1931.8,30,30,100.0,1403/09
17831,515877,,0,0.0,0.0,-0.038,30,30,100.0,1403/09
17961,806415,,0,0.0,0.0,-2.1,30,30,100.0,1403/09
17985,804989,0.82,0,0.0,2.9,-12.6,30,30,100.0,1403/09
17990,805204,,0,0.0,0.0,-0.04,30,30,100.0,1403/09
17991,513149,,0,0.0,0.0,-21229.7,30,30,100.0,1403/09
17995,517979,,0,0.0,0.0,-10111.0,30,30,100.0,1403/09
18007,514682,1.6,0,0.0,12.6,-26001.668,30,30,100.0,1403/09
18026,100212,,0,0.0,0.0,-0.38,30,30,100.0,1403/09
18082,910704,,0,0.0,0.0,-0.017,30,30,100.0,1403/09
18084,805081,1.52,0,0.0,10.8,-71.44,30,30,100.0,1403/09
18089,513023,,0,0.0,0.0,-0.019,30,30,100.0,1403/09
18112,805852,,0,0.0,0.0,-2476.0,30,30,100.0,1403/09
18183,515961,,0,0.0,0.0,-3.058,30,30,100.0,1403/09
18197,514348,0.4,0,0.0,31.7,-19.23,30,30,100.0,1403/09
18207,514014,,0,0.0,0.0,-0.003,30,30,100.0,1403/09
18322,603291,3.13,0,0.0,7.1,-35.9,30,30,100.0,1403/09
18345,517909,0.8,0,0.0,0.1,-0.163,30,30,100.0,1403/09
18369,606231,4.79,0,0.0,6.7,-61.6,30,30,100.0,1403/09
18392,519322,,0,0.0,0.0,-6.04,30,30,100.0,1403/09
18437,529077,,0,0.0,0.0,-2637.7,30,30,100.0,1403/09
18530,806531,,0,0.0,0.0,-0.011,30,30,100.0,1403/09
18558,14211152,,0,0.0,0.0,-89.4,30,30,100.0,1403/09
18573,514163,26.24,0,0.0,74.4,-4582.9,30,30,100.0,1403/09
18601,606085,3.33,0,0.0,7.6,-30.58,30,30,100.0,1403/09
18625,515437,1.49,0,0.0,3.1,-19.0,30,30,100.0,1403/09
18722,516691,,0,0.0,0.0,-167.11,30,30,100.0,1403/09
18732,608105,,0,0.0,0.0,-0.022,30,30,100.0,1403/09
18739,514494,,0,0.0,0.0,-1261892.0,17,30,56.67,1403/09
18800,601013,,0,0.0,0.0,-13308.0,30,30,100.0,1403/09
18813,516358,,0,0.0,0.0,-24131.7,30,30,100.0,1403/09
18821,516369,,0,0.0,0.0,-0.3,30,30,100.0,1403/09
18890,806410,0.37,0,0.0,5.6,-0.228,30,30,100.0,1403/09
18996,515834,182.01,0,0.0,510.9,-101219.8,30,30,100.0,1403/09
18998,805135,0.8,0,0.0,93.8,-928.343,30,30,100.0,1403/09
18999,521081,1.57,0,0.0,0.4,-157.722,30,30,100.0,1403/09
19002,516735,,0,0.0,0.0,-7.2,30,30,100.0,1403/09
19006,805112,3.35,0,0.0,2.8,-49.186,30,30,100.0,1403/09
19009,529052,29.73,0,0.0,414.4,-1400425.1,30,30,100.0,1403/09
19025,515812,11.45,0,0.0,279.3,-16865.802,30,30,100.0,1403/09
19027,302037,,0,0.0,0.0,-0.003,30,30,100.0,1403/09
19059,529132,,0,0.0,0.0,-63346.2,30,30,100.0,1403/09
19071,603063,0.98,0,0.0,2.9,-6.0,30,30,100.0,1403/09
19110,517628,0.2,0,0.0,0.0,-0.147,30,30,100.0,1403/09
19122,606137,0.17,0,0.0,115.8,-66.6,30,30,100.0,1403/09
19214,529424,1.2,0,0.0,49.1,-184.83,30,30,100.0,1403/09
19263,603267,,0,0.0,0.0,-6.2,30,30,100.0,1403/09
19306,604093,,0,0.0,0.0,-7486.5,30,30,100.0,1403/09
19327,514053,,0,0.0,0.0,-41755.7,30,30,100.0,1403/09
19404,520017,,0,0.0,0.0,-0.019,30,30,100.0,1403/09
19452,607069,,0,0.0,0.0,-83268.421,14,30,46.67,1403/09
19486,601622,0.1,0,0.0,5.9,-305239.855,30,30,100.0,1403/09
19497,603023,,0,0.0,0.0,-0.4,30,30,100.0,1403/09
19500,927164,,0,0.0,0.0,-0.017,30,30,100.0,1403/09
19562,604970,0.3,0,0.0,0.0,-0.13,30,30,100.0,1403/09
19628,514051,3.06,0,0.0,27.3,-10754.829,30,30,100.0,1403/09
19634,924245,,0,0.0,0.0,-0.904,30,30,100.0,1403/09
19671,805708,0.3,0,0.0,106.9,-309.7,30,30,100.0,1403/09
19715,529183,,0,0.0,0.0,-0.02,30,30,100.0,1403/09
19750,514259,19.35,0,0.0,15.0,-30666.55,30,30,100.0,1403/09
19766,14211248,,0,0.0,0.0,-6.0,30,30,100.0,1403/09
19779,527290,,0,0.0,0.0,-0.037,30,30,100.0,1403/09
19801,514867,2.64,0,0.0,0.9,-0.83,30,30,100.0,1403/09
19820,608600,,0,0.0,0.0,-0.002,30,30,100.0,1403/09
19849,603142,3.5,0,0.0,0.9,-0.9,30,30,100.0,1403/09
19864,519523,,0,0.0,0.0,-447.8,30,30,100.0,1403/09
19890,515930,,0,0.0,0.0,-17.006,30,30,100.0,1403/09
19904,4199990,,0,0.0,0.0,-4292.7,30,30,100.0,1403/09
19908,622061,0.9,0,0.0,0.1,-5.0,30,30,100.0,1403/09
19909,529133,31.39,0,0.0,353.5,-6591.647,30,30,100.0,1403/09
19948,14211107,,0,0.0,0.0,-244.6,30,30,100.0,1403/09
19957,925247,,0,0.0,0.0,-0.03,30,30,100.0,1403/09
19978,911593,,0,0.0,0.0,-2285.4,30,30,100.0,1403/10
19982,514765,,0,0.0,0.0,-40.0,30,30,100.0,1403/10
20003,601581,8.4,0,0.0,40.5,-2871.624,30,30,100.0,1403/10
20007,805641,1.97,0,0.0,2.4,-20.88,22,30,73.33,1403/10
20016,515122,13.7,0,0.0,228.3,-966382.436,30,30,100.0,1403/10
20023,514505,,0,0.0,0.0,-373.5,30,30,100.0,1403/10
20033,514711,,0,0.0,0.0,-351.5,30,30,100.0,1403/10
20058,513130,,0,0.0,0.0,-0.01,30,30,100.0,1403/10
20074,603016,,0,0.0,0.0,-0.1,30,30,100.0,1403/10
20203,804989,1.2,0,0.0,20.4,-108.7,30,30,100.0,1403/10
20213,517979,0.52,0,0.0,145.1,-4531.453,30,30,100.0,1403/10
20225,514682,,0,0.0,0.0,-62.532,30,30,100.0,1403/10
20255,515085,,0,0.0,0.0,-3.2,30,30,100.0,1403/10
20271,514050,,0,0.0,0.0,-0.2,14,30,46.67,1403/10
20288,622492,,0,0.0,0.0,-0.03,30,30,100.0,1403/10
20330,805852,1.0,0,0.0,56.5,-1199.522,30,30,100.0,1403/10
20431,601559,0.63,0,0.0,5.7,-27.28,30,30,100.0,1403/10
20454,100414,,0,0.0,0.0,-0.004,30,30,100.0,1403/10
20478,519196,,0,0.0,0.0,-5.8,14,30,46.67,1403/10
20489,609154,,0,0.0,0.0,-0.1,30,30,100.0,1403/10
20555,622629,,0,0.0,0.0,-0.032,30,30,100.0,1403/10
20592,608166,,0,0.0,0.0,-0.071,30,30,100.0,1403/10
20594,519664,,0,0.0,0.0,-0.029,30,30,100.0,1403/10
20611,603003,,0,0.0,0.0,-621.191,30,30,100.0,1403/10
20649,200284,5.8,0,0.0,4.1,-123150.838,26,30,86.67,1403/10
20650,542651,,0,0.0,0.0,-1.22,30,30,100.0,1403/10
20655,529077,,0,0.0,0.0,-2637.7,30,30,100.0,1403/10
20776,14211152,,0,0.0,0.0,-89.5,30,30,100.0,1403/10
20791,514163,28.31,0,0.0,80.6,-2764.4,30,30,100.0,1403/10
20827,602429,22.46,0,0.0,515.6,-616454.002,30,30,100.0,1403/10
20865,518508,,0,0.0,0.0,-152.2,30,30,100.0,1403/10
20874,302159,,0,0.0,0.0,-54.7,30,30,100.0,1403/10
21018,601013,,0,0.0,0.0,-13307.9,30,30,100.0,1403/10
21030,515743,0.3,0,0.0,5.1,-9.7,30,30,100.0,1403/10
21031,516358,,0,0.0,0.0,-24131.7,30,30,100.0,1403/10
21036,514663,3.42,0,0.0,1.1,-17.1,30,30,100.0,1403/10
21039,516369,,0,0.0,0.0,-0.2,30,30,100.0,1403/10
21057,516367,9.15,0,0.0,377.5,-1003129.1,30,30,100.0,1403/10
21084,514667,,0,0.0,0.0,-23.0,30,30,100.0,1403/10
21110,622381,,0,0.0,0.0,-0.136,30,30,100.0,1403/10
21112,605054,1.4,0,0.0,1.2,-2.753,30,30,100.0,1403/10
21180,107012,,0,0.0,0.0,-0.503,30,30,100.0,1403/10
21216,805135,0.8,0,0.0,103.6,-1667.859,30,30,100.0,1403/10
21227,529052,20.4,0,0.0,269.8,-63405.165,30,30,100.0,1403/10
21277,529132,1.07,0,0.0,106.2,-28390.6,30,30,100.0,1403/10
21279,618307,0.2,0,0.0,24.0,-10144.726,26,30,86.67,1403/10
21283,515627,5.82,0,0.0,81.6,-7.0,30,30,100.0,1403/10
21288,514349,2.8,0,0.0,54.1,-2293237.935,30,30,100.0,1403/10
21289,603063,20.33,0,0.0,272.7,-466248.646,30,30,100.0,1403/10
21348,804571,,0,0.0,0.0,-33.2,30,30,100.0,1403/10
21432,529424,1.4,0,0.0,49.9,-721.76,30,30,100.0,1403/10
21460,804867,0.75,0,0.0,0.2,-0.2,30,30,100.0,1403/10
21524,604093,4.1,0,0.0,3.6,-3353.838,30,30,100.0,1403/10
21545,514053,,0,0.0,0.0,-41755.8,30,30,100.0,1403/10
21663,514793,,0,0.0,0.0,-287934.4,30,30,100.0,1403/10
21807,513148,,0,0.0,0.0,-12.6,30,30,100.0,1403/10
21829,518723,0.3,0,0.0,0.0,-0.263,30,30,100.0,1403/10
21889,805708,0.37,0,0.0,190.5,-433.4,30,30,100.0,1403/10
21967,804620,10.1,0,0.0,0.3,-105.2,30,30,100.0,1403/10
21984,14211248,,0,0.0,0.0,-2.714,30,30,100.0,1403/10
22061,514143,0.5,0,0.0,0.0,-0.263,30,30,100.0,1403/10
22098,515367,,0,0.0,0.0,-0.02,30,30,100.0,1403/10
22113,804938,,0,0.0,0.0,-0.036,30,30,100.0,1403/10
22122,4199990,,0,0.0,0.0,-1614.718,30,30,100.0,1403/10
22181,200654,0.5,0,0.0,0.0,-0.01,30,30,100.0,1403/11
22196,911593,,0,0.0,0.0,-596.97,30,30,100.0,1403/11
22199,302105,0.1,0,0.0,51.9,-3.553,30,30,100.0,1403/11
22221,601581,6.8,0,0.0,15.5,-112.488,30,30,100.0,1403/11
22234,515122,13.67,0,0.0,84.9,-2060.776,30,30,100.0,1403/11
22235,517768,4.33,0,0.0,35.0,-18479.89,30,30,100.0,1403/11
22241,514505,15.55,0,0.0,1.1,-56.75,30,30,100.0,1403/11
22267,515877,0.48,0,0.0,0.1,-0.348,30,30,100.0,1403/11
22421,804989,1.37,0,0.0,32.5,-341.0,30,30,100.0,1403/11
22434,804926,19.0,0,0.0,7.8,-1034.084,30,30,100.0,1403/11
22436,600448,,0,0.0,0.0,-6.6,30,30,100.0,1403/11
22468,805166,5.42,0,0.0,135.4,-87563.4,30,30,100.0,1403/11
22472,517767,5.96,0,0.0,404.5,-248145.024,30,30,100.0,1403/11
22510,514447,,0,0.0,0.0,-0.04,30,30,100.0,1403/11
22531,514640,1.3,0,0.0,0.0,-1.0,30,30,100.0,1403/11
22649,601559,0.65,0,0.0,3.0,-36.54,30,30,100.0,1403/11
22660,608533,,0,0.0,0.0,-0.032,30,30,100.0,1403/11
22810,608166,,0,0.0,0.0,-0.747,30,30,100.0,1403/11
